Time,Well,RFUs,Well_Type,Energy_Solution,Lysate_Owner,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,GFP_uM,Calibration_Model,Mini Growth Time,Midi OD600,Midi Growth Time,Maxi Growth Time,Total Culture Volume ,Harvest OD600,Cell Pellet Mass,S30A Volume Added,Freeze Speed,Thaw time,Pellet Mass : S30A Vol. Ratio,Total Resuspension Volume,Sonication Vessel Volume,Sonication Aliquot Volume,Pellet Mass : S30A Vol. Ratio at Sonication,Sonication Programme,Clarified S30 Extract Volume,S12 Extract Clarity,Lysate_Inventory_Record,RFUs_Baseline_Subtracted
44,C5,42,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0730439026292139,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
46,C5,30,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.060237869078651,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
48,C5,30,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.060237869078651,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
50,C5,30,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.060237869078651,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
52,C5,34,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0645183040311358,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
54,C5,36,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0666541083730921,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
56,C5,42,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0730439026292139,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
58,C5,35,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0655865736701847,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
60,C5,32,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0623795585376387,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
62,C5,31,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.061309081979703,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
64,C5,31,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.061309081979703,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
66,C5,29,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0591659194827389,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
68,C5,29,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0591659194827389,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
70,C5,36,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0666541083730921,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
72,C5,43,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0741063026279552,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
74,C5,38,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0687869743774574,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
76,C5,34,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0645183040311358,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
78,C5,34,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0645183040311358,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
80,C5,43,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0741063026279552,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
82,C5,39,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0698523063824027,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
84,C5,39,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0698523063824027,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
86,C5,44,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0751679705045047,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
88,C5,40,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0709169048581814,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
90,C5,43,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0741063026279552,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
92,C5,44,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0751679705045047,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
94,C5,46,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0772891112980035,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
96,C5,48,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0794073278236601,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
98,C5,46,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0772891112980035,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
100,C5,58,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0899546449225522,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
102,C5,50,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0815226228954243,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
104,C5,52,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0836349993272458,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
106,C5,50,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0815226228954243,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
108,C5,52,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0836349993272458,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
110,C5,52,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0836349993272458,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
112,C5,48,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0794073278236601,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
114,C5,46,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0772891112980035,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
116,C5,59,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0910053731754726,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
118,C5,48,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0794073278236601,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
120,C5,61,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0931046505501806,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
122,C5,55,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0867980976806008,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
124,C5,59,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0910053731754726,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
126,C5,65,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0972944986238896,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
128,C5,53,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0846900939325374,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
130,C5,67,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0993850749507902,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
132,C5,65,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0972944986238896,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
134,C5,64,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0962481240605665,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
136,C5,66,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.098340148803383,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
138,C5,48,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0794073278236601,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
140,C5,62,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.0941532003754557,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
142,C5,74,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.106679314630702,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
144,C5,74,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.106679314630702,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
146,C5,66,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.098340148803383,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
148,C5,84,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.117038383387202,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
150,C5,74,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.106679314630702,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
152,C5,78,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.11083157705329,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
154,C5,81,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.113938214621932,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
156,C5,72,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.104598857517565,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
158,C5,76,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.108756886871294,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
160,C5,78,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.11083157705329,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
162,C5,75,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.107718461184194,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
164,C5,82,s70_GFP_uM,Lysate_Characterisation_1,Tony Bougas,Timecourse_GFP,Synergy H1_22060313,29,50,2023-02-04,0.114972322497294,GFP_uM_Polynomial_Sarah_Oct_22,8,4.4,12,3.5,0.8,2,6.5,8.5,Fast Freeze (Liquid Nitrogen),15,1.5X,14,50 mL Glass Beaker,14,1X,Batch Scaled (10s on 10s off 70% Amp. 3000J per 14 ml),8,Clear,Lysate_003,
